,eastAll,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear
5441,6.2,1.24,5.99,4.53,2.61,0.0
5442,25.3,1.95,7.09,5.47,3.38,0.0
5443,9.0,3.02,9.44,6.13,3.32,0.0
5444,-15.98,4.23,-0.81,-2.26,-4.85,0.0
5445,-29.1,2.6,-7.2,-6.71,-5.59,0.0
5446,10.5,6.15,6.87,8.02,2.7,0.0
5447,17.4,2.35,7.21,6.63,3.35,0.0
5448,11.1,2.49,7.76,6.93,3.54,0.0
5449,10.7,2.41,7.58,7.27,4.04,0.0
5450,51.5,2.36,8.06,7.29,3.98,0.0
5451,-9.0,1.0,-6.76,-4.51,-3.91,0.0
5452,-4.7,1.06,-6.2,-4.22,-3.74,0.0
5453,8.07,4.49,10.22,4.06,0.39,0.0
5454,16.15,1.48,6.17,3.52,2.12,0.0
5455,6.49,2.09,3.6,2.99,1.9,0.0
5456,7.93,2.09,3.89,3.12,1.96,0.0
5457,13.9,0.89,3.92,0.62,-0.26,0.0
5458,9.8,1.48,5.17,3.29,1.95,0.0
5459,12.9,-0.27,5.91,1.8,0.18,0.0
5460,7.39,2.18,2.78,3.13,2.56,0.0
5461,19.09,2.2,3.68,3.33,2.64,0.0
5462,15.84,1.53,1.94,1.45,0.98,0.0
5463,8.58,1.54,2.17,1.53,0.99,0.0
5464,-4.96,3.95,3.87,4.27,3.16,0.0
5465,11.86,3.95,4.16,4.4,3.22,0.0
5466,6.7,2.48,3.26,3.34,2.64,0.0
5467,8.29,2.49,4.16,4.09,3.29,0.0
5468,8.57,0.55,4.69,3.29,1.99,0.0
5469,9.3,3.6,8.22,11.87,2.44,0.0
5470,-29.3,5.21,-14.72,-6.23,-5.23,0.0
5471,18.2,3.59,4.88,1.81,0.08,0.0
5472,6.7,3.69,2.69,2.89,2.4,0.0
5473,-23.52,5.85,-8.54,2.84,2.45,0.0
5474,5.76,2.62,1.51,1.19,0.65,0.0
5475,13.6,1.52,7.17,4.03,2.25,0.0
5476,71.0,3.95,8.85,6.94,3.32,0.0
5477,28.0,3.98,8.75,7.02,3.39,0.0
5478,-29.8,8.0,-7.99,6.69,3.08,0.0
5479,3.3,0.88,1.97,1.08,0.29,0.0
5480,8.7,1.4,4.62,2.74,1.49,0.0
5481,12.33,5.45,0.0,12.29,6.37,0.0
5482,19.3,3.92,13.4,10.46,7.48,0.0
5483,0.0,0.0,0.0,0.0,0.0,0.0
5484,-13.7,2.62,0.82,0.23,0.23,0.0
5485,-12.2,2.69,1.62,0.57,0.34,0.0
5486,-35.6,7.87,-13.09,-1.98,-3.3,0.0
5487,10.96,1.25,3.8,2.55,0.97,0.0
5488,11.3,2.77,9.01,8.48,7.64,0.0
5489,3.3,6.28,-20.11,-10.64,-10.49,0.0
5490,-27.9,5.72,-4.12,1.12,0.98,0.0
5491,-26.6,5.76,-3.42,1.66,1.1,0.0
5492,9.02,1.5,1.9,1.1,0.6,0.0
5493,1.0,1.71,1.3,0.5,-3.53,0.0
5494,-45.3,6.01,-12.76,-0.73,0.74,0.0
5495,1.0,0.9,0.0,0.0,0.0,0.0
5496,12.6,1.26,2.55,2.64,1.81,0.0
5497,-18.9,4.65,-10.88,-4.7,-8.57,0.0
5498,-6.4,3.2,-2.19,-7.6,-9.13,0.0
5499,7.9,1.22,2.86,2.96,1.89,0.0
5500,29.5,1.73,2.45,2.94,2.13,0.0
5501,15.96,4.05,8.27,7.57,2.22,0.0
5502,13.19,2.53,9.9,8.32,3.94,0.0
5503,14.09,2.6,10.13,8.45,4.01,0.0
5504,3.79,1.77,4.81,4.27,3.06,0.0
5505,11.43,1.8,4.9,4.39,3.12,0.0
5506,0.0,1.8,0.79,-0.2,0.99,1.6
5507,35.85,6.52,25.79,26.25,15.01,0.0
5508,17.6,1.64,3.43,2.62,2.17,0.0
5509,-15.3,6.14,-8.23,3.93,-1.05,0.0
5510,17.79,1.91,18.02,7.33,0.75,0.0
5511,-20.6,3.79,6.43,-1.24,-4.45,0.0
5512,-18.6,2.65,8.97,7.39,-0.37,0.0
5513,-14.1,3.62,-28.95,-20.17,-16.52,0.0
5514,0.0,0.0,0.0,0.0,0.0,0.0
5515,8.6,1.21,6.78,3.43,1.21,0.0
5516,50.5,1.69,7.58,1.01,-1.18,0.0
5517,9.84,2.28,5.82,4.87,3.05,0.0
5518,10.87,2.33,6.4,5.14,3.18,0.0
5519,-38.7,3.55,-16.94,-4.07,-3.46,0.0
5520,-40.0,5.82,1.01,12.36,2.92,0.0
5521,4.37,0.07,2.83,1.83,0.45,0.0
5522,10.3,2.6,5.85,4.55,3.57,0.0
5523,8.04,2.31,3.77,2.62,1.7,0.0
5524,8.2,3.84,4.04,6.29,5.15,0.0
5525,4.4,0.29,4.61,1.85,0.68,0.0
5526,-0.1,0.91,1.42,0.2,-1.19,0.0
5527,8.4,1.78,4.63,3.63,2.55,0.0
5528,-4.39,1.79,-4.53,4.15,4.24,0.0
5529,12.0,1.36,6.87,3.04,1.73,0.0
5530,13.1,1.34,7.31,3.29,1.8,0.0
5531,16.78,4.83,10.07,5.56,1.53,0.0
5532,-27.4,3.57,-4.85,-6.68,-5.47,0.0
5533,11.2,2.21,6.82,5.1,2.87,0.0
5534,10.6,1.65,4.83,3.66,1.94,0.0
5535,6.2,2.51,3.81,3.11,1.34,0.0
5536,0.0,0.0,0.0,0.0,0.0,0.0
5537,9.8,1.32,5.36,4.73,2.0,0.0
5538,10.0,2.9,7.32,7.0,4.17,0.0
5539,7.95,2.25,4.89,3.26,1.85,0.0
5540,10.75,1.69,2.49,1.98,1.09,0.0
5541,-18.6,0.49,-5.57,-8.64,-8.64,0.0
5542,15.86,7.75,23.24,13.26,4.88,0.0
5543,-10.48,7.16,11.47,2.4,-1.7,0.0
5544,-10.51,7.15,11.46,2.39,-1.7,0.0
5545,-42.47,4.85,0.95,-1.08,-4.47,0.0
5546,0.0,0.0,0.0,0.0,0.0,0.0
5547,-55.0,2.27,-2.6,-3.23,-6.64,0.0
5548,0.0,0.0,0.0,0.0,0.0,0.0
5549,-13.51,3.89,21.34,11.87,8.78,0.0
5550,-23.7,3.95,-2.3,-5.92,-7.18,0.0
5551,3.97,1.11,0.85,0.8,0.5,0.0
5552,0.0,0.0,0.0,0.0,0.0,0.0
5553,0.0,0.0,0.0,0.0,0.0,0.0
5554,0.0,0.0,0.0,0.0,0.0,0.0
5555,10.7,2.5,3.17,2.98,1.65,0.0
5556,-45.9,4.24,3.24,4.44,1.31,0.0
5557,11.09,1.99,6.18,4.57,3.04,0.0
5558,10.0,3.19,7.74,6.9,5.36,0.0
5559,-28.9,2.89,-19.48,-4.56,-6.94,0.0
5560,19.5,2.14,4.37,3.55,2.22,0.0
5561,-37.1,1.78,-13.72,-8.84,-7.77,0.0
5562,4.5,5.34,-0.48,-3.06,-1.42,0.0
5563,8.1,4.34,-2.26,2.08,0.0,0.0
5564,-9.0,8.59,19.27,18.49,8.98,0.0
5565,6.6,0.95,0.38,0.19,1.14,0.0
5566,-19.3,4.4,-0.37,-1.59,-2.3,0.0
5567,-22.4,1.44,-7.51,-13.3,-11.42,0.0
5568,-30.7,3.28,-5.59,-0.72,-2.81,0.0
5569,16.7,2.82,6.67,5.61,3.09,0.0
5570,18.0,2.88,6.79,5.64,3.15,0.0
5571,-23.4,1.32,12.48,4.79,1.19,0.0
5572,-37.67,4.72,3.4,-0.02,-4.42,0.0
5573,1.38,1.31,-0.32,1.51,1.0,0.0
5574,2.24,1.4,0.14,1.81,1.2,0.0
5575,0.0,0.0,0.0,0.0,0.0,0.0
5576,-37.6,5.53,-0.56,8.86,1.46,0.0
5577,-6.6,4.01,-10.45,-6.79,-9.32,0.0
5578,-11.4,4.48,17.66,12.01,8.05,0.0
5579,14.1,2.24,3.73,3.63,1.78,0.0
5580,12.8,2.27,4.16,3.77,1.9,0.0
5581,10.85,1.06,3.31,2.17,0.77,0.0
5582,18.5,4.04,5.9,6.85,4.59,0.0
5583,16.1,4.13,6.51,7.2,4.78,0.0
5584,13.0,4.44,6.3,6.81,4.34,0.0
5585,11.8,2.76,5.57,5.27,3.61,0.0
5586,4.8,2.64,-1.41,-2.24,-0.1,0.0
5587,5.9,2.62,-0.84,-2.13,0.0,0.0
5588,10.86,2.97,4.73,4.47,2.32,0.0
5589,-18.6,5.71,5.58,5.3,0.49,0.0
5590,8.18,4.3,2.88,2.21,1.33,0.0
5591,-42.4,3.97,-6.19,3.41,-0.86,0.0
5592,9.6,0.64,3.4,2.53,1.29,0.0
5593,-18.7,2.01,-5.68,-5.57,-6.98,0.0
5594,-33.4,3.74,-3.34,5.88,2.46,0.0
5595,8.1,1.71,2.94,2.56,1.65,0.0
5596,9.43,1.74,3.31,2.79,1.74,0.0
5597,9.4,2.92,6.94,5.5,3.6,0.0
5598,-17.7,4.97,5.38,3.91,0.0,0.0
5599,-16.1,6.74,4.35,6.34,2.57,0.0
5600,17.46,3.24,10.81,8.96,6.29,0.0
5601,-49.8,3.29,-16.61,-2.52,-4.74,0.0
5602,10.5,1.38,5.84,3.66,2.22,0.0
5603,21.8,5.27,13.09,11.74,6.1,0.0
5604,-5.2,4.06,2.71,1.94,-2.37,0.0
5605,-17.85,4.2,7.77,3.67,0.02,0.0
5606,-0.91,7.14,28.26,20.05,11.69,0.0
5607,24.6,4.71,25.6,12.05,3.66,0.0
5608,0.0,0.0,0.0,0.0,0.0,0.0
5609,0.0,0.0,0.0,0.0,0.0,0.0
5610,0.0,0.0,0.0,0.0,0.0,0.0
5611,10.1,1.29,5.66,0.0,-1.34,0.0
5612,11.9,1.45,6.37,0.36,-1.15,0.0
5613,10.8,1.43,3.59,2.24,1.6,0.0
5614,-27.9,4.8,11.78,10.24,6.5,0.0
5615,-13.0,8.89,19.51,16.47,8.61,0.0
5616,7.89,2.3,2.66,1.59,-0.19,0.0
5617,13.36,0.18,7.65,4.18,2.0,0.0
5618,-34.8,4.82,-4.68,0.46,-3.55,0.0
5619,-21.3,3.96,6.21,1.68,-0.88,0.0
5620,10.7,2.1,4.43,3.07,2.12,0.0
5621,14.78,2.15,6.38,4.25,3.03,0.0
5622,-2.3,6.31,12.82,14.94,4.94,0.0
5623,0.1,3.73,18.18,10.12,10.12,0.0
5624,1.67,0.54,5.6,1.37,0.47,0.0
5625,2.55,0.59,6.03,1.57,0.59,0.0
5626,8.2,1.03,2.56,1.88,0.46,0.0
5627,-30.2,5.92,-14.67,1.16,-2.51,0.0
5628,2.3,1.19,-2.85,-2.11,-0.1,0.0
5629,-8.0,7.1,-3.87,0.88,0.55,0.0
5630,3.0,5.97,1.68,-3.92,-6.53,0.0
5631,-47.6,5.43,-12.67,-0.19,-1.87,0.0
5632,-41.4,5.4,-10.4,-1.01,-0.68,0.0
5633,13.09,6.06,39.92,21.75,12.81,0.0
5634,9.72,0.88,3.37,2.78,1.57,0.0
5635,5.61,0.74,1.94,1.26,0.2,0.0
5636,13.18,0.78,2.33,1.51,0.34,0.0
5637,-16.6,7.2,13.78,15.35,6.65,0.0
5638,-28.0,4.65,5.11,4.35,0.42,0.0
5639,11.0,1.74,5.82,4.03,2.78,0.0
5640,13.2,1.71,6.59,4.72,2.82,0.0
5641,-5.3,5.46,-3.86,0.0,-0.63,0.0
5642,7.9,0.75,2.96,1.89,1.03,0.0
5643,2.85,1.0,0.79,0.4,0.1,0.0
5644,3.41,1.0,1.09,0.6,0.2,0.0
5645,12.5,1.63,3.12,2.37,1.35,0.0
5646,-39.0,6.64,-7.44,2.01,2.52,0.0
5647,0.0,0.0,0.0,0.0,0.0,0.0
5648,-16.14,6.29,8.98,4.55,-0.15,0.0
5649,-40.7,2.42,-14.18,-6.17,-8.77,0.0
5650,-39.3,3.23,-8.31,-4.26,-3.04,0.0
5651,-28.2,7.0,3.46,4.97,-0.42,0.0
5652,-30.4,4.98,5.61,8.58,2.35,0.0
5653,0.0,-0.5,0.81,0.61,0.71,-0.4
5654,9.82,1.63,2.89,2.53,1.64,0.0
5655,10.93,1.67,3.23,2.68,1.72,0.0
5656,-37.29,6.07,3.55,0.16,-0.14,0.0
5657,-35.82,6.15,4.43,0.58,0.06,0.0
5658,6.99,0.95,2.41,1.82,0.57,0.0
5659,-25.7,6.6,-5.35,1.09,1.5,0.0
5660,-18.7,3.04,8.84,9.42,4.1,0.0
5661,18.74,2.09,4.71,4.05,1.78,0.0
5662,35.93,2.18,5.21,4.25,1.98,0.0
5663,-15.39,5.43,-6.46,-4.84,-5.26,0.0
5664,32.3,7.56,37.1,28.82,14.25,0.0
5665,10.67,0.98,4.01,2.28,1.16,0.0
5666,40.16,1.02,4.6,2.53,1.34,0.0
5667,-10.04,7.05,3.96,8.79,5.74,0.0
5668,-28.9,6.92,13.76,10.4,5.8,0.0
5669,2.2,5.69,30.19,15.35,3.76,0.0
5670,8.6,7.85,5.95,10.37,4.12,0.0
5671,26.4,8.59,23.8,17.58,8.68,0.0
5672,0.0,0.0,0.0,0.0,0.0,0.0
5673,-39.6,4.5,1.68,2.72,-1.15,0.0
5674,0.0,0.0,0.0,0.0,0.0,0.0
5675,0.0,0.0,0.0,0.0,0.0,0.0
5676,0.0,0.0,0.0,0.0,0.0,0.0
5677,-11.42,10.41,25.81,18.28,8.82,0.0
5678,-1.8,9.35,28.7,15.8,7.68,0.0
5679,-24.5,4.28,-8.48,0.13,-0.53,0.0
5680,3.5,1.57,3.09,1.47,0.78,0.0
5681,4.5,1.65,3.77,1.85,1.16,0.0
5682,0.0,0.0,0.0,0.0,0.0,0.0
5683,0.0,0.0,0.0,0.0,0.0,0.0
5684,-22.7,6.33,8.11,11.54,4.04,0.0
5685,-31.3,3.62,-4.05,-5.63,-9.01,0.0
5686,3.05,6.89,25.82,14.58,6.71,0.0
5687,8.53,1.72,7.55,5.14,2.2,0.0
5688,-6.2,5.63,-10.15,1.19,-4.58,0.0
5689,-8.7,7.54,-21.83,-11.45,-10.75,0.0
5690,20.3,8.87,5.8,8.87,2.73,0.0
5691,6.4,6.72,-9.83,-2.92,-0.37,0.0
5692,-4.8,1.6,6.73,6.73,1.93,0.0
5693,14.78,2.53,4.86,3.49,2.8,0.0
5694,0.0,0.0,0.0,0.0,0.0,0.0
5695,30.88,0.61,7.35,5.36,2.38,18.47
5696,-24.87,2.89,1.98,-0.99,-4.11,0.0
5697,38.99,-0.41,9.38,3.0,1.17,29.49
5698,41.6,-0.32,9.84,3.2,1.32,31.05
5699,12.1,9.58,8.2,11.76,3.7,0.0
5700,0.6,1.41,-3.36,-1.47,-1.76,0.0
5701,0.0,0.0,0.0,0.0,0.0,0.0
5702,0.0,0.0,0.0,0.0,0.0,0.0
5703,-5.0,2.93,6.62,-1.04,-2.06,0.0
5704,8.6,0.46,1.31,1.21,0.46,0.0
5705,-2.2,6.3,0.0,3.06,3.06,0.0
5706,9.3,5.81,18.03,13.03,5.3,0.0
5707,-35.0,4.84,0.78,-1.52,-4.55,0.0
5708,-15.2,3.79,21.66,11.87,8.58,0.0
5709,9.5,5.29,2.15,-3.86,-6.17,0.0
5710,26.0,6.51,23.65,20.46,10.43,0.0
5711,1.8,6.93,17.15,7.5,1.6,0.0
5712,0.0,0.0,0.0,0.0,0.0,0.0
5713,1.0,4.88,0.0,2.64,2.75,0.0
5714,22.0,8.44,32.75,26.95,16.08,0.0
5715,-1.6,6.49,13.1,11.19,6.15,0.0
5716,-26.2,8.37,-3.15,4.53,-2.89,0.0
5717,0.0,0.0,0.0,0.0,0.0,0.0
5718,-2.6,5.07,7.98,-0.51,-3.37,0.0
5719,-13.7,6.81,12.66,8.83,2.49,0.0
5720,0.0,0.0,0.0,0.0,0.0,0.0
5721,-9.9,4.4,4.65,1.24,-1.1,0.0
5722,-4.8,5.78,2.04,7.69,2.59,0.0
5723,19.55,0.99,1.99,1.39,0.1,0.0
5724,0.0,1.5,1.81,0.9,0.5,2.9
5725,35.2,2.42,2.23,3.41,2.96,31.39
5726,37.16,2.47,2.54,3.62,3.0,32.52
5727,-23.15,5.35,2.34,6.12,-0.71,0.0
5728,14.42,1.36,4.32,2.36,1.27,0.0
5729,-27.1,4.44,-9.67,-2.28,-4.58,0.0
5730,-28.4,4.83,-9.94,-10.5,-8.21,0.0
5731,0.0,0.0,0.0,0.0,0.0,0.0
5732,21.61,1.19,-1.52,-1.17,-0.54,12.35
5733,24.22,1.17,-1.23,-1.05,-0.53,13.5
5734,9.08,0.88,0.78,-0.48,-0.87,0.0
5735,41.1,5.38,6.81,15.09,4.99,0.0
5736,43.22,6.83,8.83,1.63,0.24,0.0
5737,29.2,5.99,21.54,11.86,5.73,0.0
5738,30.7,5.92,22.15,12.09,5.83,0.0
5739,3.23,2.14,3.96,2.51,2.25,0.0
5740,69.23,1.61,0.43,0.98,0.71,23.35
5741,74.01,1.59,0.69,1.06,0.7,24.44
5742,0.0,0.0,0.0,0.0,0.0,0.0
5743,-3.7,6.41,10.94,9.81,2.01,0.0
5744,-1.5,5.46,15.61,12.06,6.83,0.0
5745,17.6,2.19,5.85,4.18,3.6,0.0
5746,0.0,0.0,0.0,0.0,0.0,0.0
5747,-33.0,5.51,-0.74,10.2,6.69,0.0
5748,-21.0,3.81,5.62,-3.54,-6.62,0.0
5749,87.03,1.46,-0.65,0.19,0.19,13.07
5750,122.81,1.45,-0.37,0.29,0.19,14.06
5751,1.8,6.6,0.39,11.26,5.17,0.0
5752,5.82,1.78,-0.96,-0.39,0.58,0.0
5753,6.23,1.87,-0.67,-0.19,0.68,0.0
5754,-21.8,4.27,-12.23,-3.22,-1.76,0.0
5755,0.6,2.76,9.47,8.17,0.1,0.0
5756,3.2,2.79,10.37,8.52,0.29,0.0
5757,-4.2,5.51,2.24,6.8,2.9,0.0
5758,11.3,-0.27,-2.02,-3.05,-2.79,0.0
5759,2.5,5.34,13.64,4.38,1.59,0.0
5760,15.6,2.66,26.89,25.93,10.94,0.0
5761,15.6,2.66,26.89,25.93,10.94,0.0
5762,28.5,1.66,29.8,23.32,9.74,0.0
5763,-6.5,2.63,-4.1,-2.3,-1.89,0.0
5764,-31.0,3.92,-5.09,4.7,1.92,0.0
5765,13.7,7.16,9.96,3.84,-1.39,0.0
5766,-6.3,2.63,-3.9,-2.19,-1.88,0.0
5767,0.0,0.0,0.0,0.0,0.0,0.0
5768,0.0,0.0,0.0,0.0,0.0,0.0
5769,0.0,0.0,0.0,0.0,0.0,0.0
5770,-1.3,1.33,22.3,14.5,2.81,0.0
5771,39.5,6.41,11.6,3.95,-1.76,0.0
5772,2.6,6.43,11.04,12.01,3.22,0.0
5773,15.7,3.03,2.21,-0.52,0.7,0.0
5774,2.8,5.54,16.16,8.9,3.11,0.0
5775,38.2,8.39,39.31,24.06,9.34,0.0
5776,16.0,1.67,5.74,4.32,2.47,0.0
5777,0.3,2.87,6.03,0.6,-0.99,0.0
5778,-3.2,2.76,-9.45,-2.81,-4.16,0.0
5779,96.4,8.69,44.09,30.24,17.6,0.0
5780,2.3,7.46,-7.67,-10.26,-11.27,0.0
5781,4.93,4.72,12.49,9.68,4.3,0.0
5782,20.49,6.64,13.89,11.68,6.73,0.0
5783,-10.1,4.05,-9.38,-0.33,-3.85,0.0
5784,-15.16,4.61,-3.38,2.07,-2.3,0.0
5785,26.9,4.44,4.7,-2.08,-4.08,0.0
5786,-0.41,4.75,0.04,-1.39,-4.58,0.0
5787,6.79,5.69,16.42,10.85,6.07,0.0
5788,5.9,4.75,-1.76,5.58,1.53,0.0
5789,4.0,0.68,3.59,1.46,0.87,0.0
5790,3.7,0.78,4.01,1.67,0.97,0.0
5791,19.4,4.74,-8.79,-1.4,-0.83,0.0
5792,11.0,3.74,10.01,9.9,6.63,0.0
5793,15.4,3.78,10.11,9.9,6.65,0.0
5794,0.0,0.0,0.0,0.0,0.0,0.0
5795,0.0,0.0,0.0,0.0,0.0,0.0
5796,-16.79,4.92,14.08,9.82,9.76,0.0
5797,14.07,1.34,30.07,16.41,5.26,0.0
5798,0.0,0.0,0.0,0.0,0.0,0.0
5799,42.4,5.33,13.2,6.27,1.93,0.0
5800,44.1,5.34,13.73,6.58,2.05,0.0
5801,-0.3,2.15,-1.58,-0.1,0.0,0.0
5802,0.4,2.24,-1.18,0.1,0.1,0.0
5803,1.91,5.16,-10.05,-0.65,-3.08,0.0
5804,16.5,6.39,-8.48,7.18,3.46,0.0
5805,-11.27,2.12,-10.84,-8.59,-11.17,0.0
5806,6.9,1.33,0.56,0.56,0.94,0.0
5807,8.1,1.31,1.03,0.65,0.93,0.0
5808,32.42,4.35,15.05,9.35,0.86,0.0
5809,-22.82,5.44,-9.7,2.87,-2.98,0.0
5810,15.5,1.67,39.49,21.84,4.43,0.0
5811,11.5,0.0,1.73,0.54,-1.15,0.0
5812,14.3,0.18,2.42,0.88,-0.95,0.0
5813,10.32,0.69,1.3,0.93,8.05,0.0
5814,14.48,-1.9,-2.88,4.6,-1.66,0.0
5815,23.84,-1.86,-2.48,4.76,-1.59,0.0
5816,-5.6,2.72,8.88,2.61,0.96,0.0
5817,-8.61,1.83,26.64,16.68,0.82,0.0
5818,-4.6,4.26,-5.64,-7.38,-8.53,0.0
5819,11.2,9.02,-2.11,6.62,1.18,0.0
5820,2.3,2.51,-14.89,-10.73,-12.71,0.0
5821,0.0,0.0,0.0,0.0,0.0,0.0
5822,0.0,0.0,0.0,0.0,0.0,0.0
5823,0.0,0.0,0.0,0.0,0.0,0.0
5824,0.0,0.0,0.0,0.0,0.0,0.0
5825,0.0,0.0,0.0,0.0,0.0,0.0
5826,0.0,0.0,0.0,0.0,0.0,0.0
5827,0.0,0.0,0.0,0.0,0.0,0.0
5828,46.6,5.59,21.76,13.57,5.95,0.0
5829,12.86,1.0,4.57,1.96,1.18,0.0
5830,-4.55,1.12,-11.48,-9.15,-10.28,0.0
5831,0.0,0.0,0.0,0.0,0.0,0.0
5832,20.02,0.4,0.35,0.9,0.4,0.0
5833,11.13,0.4,2.92,0.6,0.2,0.0
5834,0.0,0.0,0.0,0.0,0.0,0.0
5835,0.0,0.0,0.0,0.0,0.0,0.0
5836,15.8,1.69,25.69,21.43,7.1,0.0
5837,0.0,0.0,0.0,0.0,0.0,0.0
5838,19.53,2.07,5.77,0.43,0.0,0.0
5839,0.0,0.0,0.0,0.0,0.0,0.0
5840,0.0,0.0,0.0,0.0,0.0,0.0
5841,0.0,0.0,0.0,0.0,0.0,0.0
5842,0.0,6.3,3.2,1.63,0.85,5.88
5843,9.2,0.65,1.58,1.11,0.55,0.0
5844,10.5,0.64,1.94,1.38,0.64,0.0
5845,-4.35,0.78,0.44,0.56,0.11,0.0
5846,-3.41,0.77,0.77,0.77,0.11,0.0
5847,0.0,0.0,0.0,0.0,0.0,0.0
5848,15.4,1.05,4.62,2.21,0.35,0.0
5849,-26.8,-0.27,-22.13,-10.73,-8.27,0.0
5850,36.3,0.22,27.86,25.97,23.91,0.0
5851,0.0,0.0,0.0,0.0,0.0,0.0
5852,4.97,0.5,1.9,0.7,0.2,0.0
5853,6.21,0.6,2.4,1.0,0.4,0.0
5854,18.22,0.8,1.29,1.92,0.6,0.0
5855,-28.31,5.62,-25.48,-17.22,-15.65,0.0
5856,-0.86,-0.8,13.98,3.89,1.34,0.0
5857,19.8,5.46,15.19,16.31,10.62,0.0
5858,0.0,0.0,0.0,0.0,0.0,0.0
5859,0.0,0.0,0.0,0.0,0.0,0.0
5860,38.1,5.58,1.62,6.31,2.45,0.0
5861,23.3,6.2,16.21,16.43,7.97,0.0
5862,26.5,6.21,17.35,17.02,8.21,0.0
5863,59.94,7.39,30.14,16.05,7.43,0.0
5864,14.7,1.41,2.78,2.05,1.06,0.0
5865,15.9,1.4,3.3,2.29,1.13,0.0
5866,0.0,0.0,0.0,0.0,0.0,0.0
5867,0.0,0.0,0.0,0.0,0.0,0.0
5868,0.0,0.0,0.0,0.0,0.0,0.0
5869,0.0,0.0,0.0,0.0,0.0,0.0
5870,54.87,7.39,-6.31,0.43,0.08,0.0
5871,0.0,0.0,0.0,0.0,0.0,0.0
5872,0.0,0.0,0.0,0.0,0.0,0.0
5873,-5.88,4.72,15.19,16.07,3.41,0.0
5874,28.3,4.22,-4.75,-6.08,-6.01,0.0
5875,28.5,2.96,12.82,2.64,2.55,0.0
5876,0.0,0.0,0.0,0.0,0.0,0.0
5877,0.0,0.0,0.0,0.0,0.0,0.0
5878,0.0,0.0,0.0,0.0,0.0,0.0
5879,0.0,0.0,0.0,0.0,0.0,0.0
5880,3.1,1.78,1.18,2.79,2.18,0.0
5881,0.0,0.0,0.0,0.0,0.0,0.0
5882,0.0,0.0,0.0,0.0,0.0,0.0
5883,0.0,0.0,0.0,0.0,0.0,0.0
5884,42.3,7.32,15.97,23.31,7.23,0.0
5885,98.62,5.07,27.28,12.49,7.5,0.0
5886,97.86,5.11,27.78,12.66,7.59,0.0
5887,0.0,0.0,0.0,0.0,0.0,0.0
5888,0.0,0.0,0.0,0.0,0.0,0.0
5889,0.0,0.0,0.0,0.0,0.0,0.0
5890,79.72,2.74,11.23,5.3,1.81,0.0
5891,17.06,2.13,0.77,0.41,1.4,0.0
5892,8.6,0.93,0.93,1.5,0.65,0.0
5893,9.5,0.92,1.39,1.67,0.74,0.0
5894,6.65,0.61,-1.82,-0.5,-0.8,0.0
5895,7.6,0.71,-1.33,-0.3,-0.7,0.0
5896,0.0,0.0,0.0,0.0,0.0,0.0
5897,0.0,0.0,0.0,0.0,0.0,0.0
5898,48.5,5.02,24.37,15.47,10.9,0.0
5899,42.1,-1.59,30.37,12.15,4.49,0.0
5900,0.0,0.0,0.0,0.0,0.0,0.0
5901,0.0,0.0,0.0,0.0,0.0,0.0
5902,40.5,4.46,11.77,11.42,7.01,0.0
5903,0.0,0.0,0.0,0.0,0.0,0.0
5904,0.0,0.0,0.0,0.0,0.0,0.0
5905,6.11,6.26,2.79,8.61,1.49,0.0
5906,16.11,4.13,-2.58,-2.05,-8.57,0.0
5907,16.35,4.12,-2.57,-2.05,-8.64,0.0
5908,123.81,6.79,16.9,14.14,8.35,0.0
5909,131.82,6.85,17.99,14.61,8.57,0.0
5910,-18.9,5.32,-6.89,4.92,2.66,0.0
5911,-2.0,3.27,-4.67,5.15,3.48,0.0
5912,0.0,0.0,0.0,0.0,0.0,0.0
5913,10.87,0.5,1.97,1.39,0.7,0.0
5914,0.0,0.0,0.0,0.0,0.0,0.0
5915,8.74,1.72,-0.7,-0.11,-1.56,0.0
5916,0.0,0.0,0.0,0.0,0.0,0.0
5917,7.41,0.93,1.5,0.31,-0.6,0.0
5918,25.83,3.19,3.31,3.64,3.01,0.0
5919,27.24,3.15,3.79,3.86,3.15,0.0
5920,0.0,0.0,0.0,0.0,0.0,0.0
5921,0.0,0.0,0.0,0.0,0.0,0.0
5922,28.0,2.56,-13.34,-2.96,-1.16,0.0
5923,0.0,1.0,1.41,0.8,0.5,2.37
5924,31.3,4.46,4.21,3.22,0.46,0.0
5925,10.1,0.82,1.57,1.57,0.92,0.0
5926,11.4,0.81,1.92,1.64,0.91,0.0
5927,-8.1,3.72,-27.24,-17.21,-18.89,0.0
5928,0.0,0.0,0.0,0.0,0.0,0.0
5929,12.9,3.01,-23.82,-16.12,-11.45,0.0
5930,22.7,3.02,-23.17,-15.79,-11.28,0.0
5931,1.3,4.43,0.9,-2.41,-3.98,0.0
5932,0.0,0.0,0.0,0.0,0.0,0.0
5933,0.0,0.0,0.0,0.0,0.0,0.0
5934,0.0,0.0,0.0,0.0,0.0,0.0
5935,0.0,0.0,0.0,0.0,0.0,0.0
5936,14.76,3.8,-4.66,-3.01,-6.0,0.0
5937,0.0,0.0,0.0,0.0,0.0,0.0
5938,0.0,0.0,0.0,0.0,0.0,0.0
5939,0.0,0.0,0.0,0.0,0.0,0.0
5940,0.0,0.0,0.0,0.0,0.0,0.0
