,_id,eastAll,eastName,eastOne,eastOneyear,eastSix,eastThree,eastThreeyear,eastUrl
189,59559d9b2c289c31b3b8294f,27.07%,东吴新经济混合,3.73%,-11.20%,-5.85%,-2.86%,60.24%,http://fund.eastmoney.com/580006.html
190,59559d9d2c289c31b3b82951,49.43%,东吴进取策略,6.45%,-7.49%,-4.17%,-3.72%,27.72%,http://fund.eastmoney.com/580005.html
191,59559da02c289c31b3b82953,-19.40%,东吴行业轮动混合,6.04%,-5.29%,-3.50%,-2.99%,48.35%,http://fund.eastmoney.com/580003.html
192,59559da12c289c31b3b82955,62.72%,东吴双动力混合,4.44%,-22.60%,-7.36%,-8.81%,-13.31%,http://fund.eastmoney.com/580002.html
193,59559da32c289c31b3b82957,239.51%,东吴嘉禾优势精选,6.27%,-0.49%,1.89%,2.12%,14.14%,http://fund.eastmoney.com/580001.html
194,59559da52c289c31b3b8295a,7.68%,诺德增强债券,1.45%,-5.24%,-3.14%,-2.78%,1.45%,http://fund.eastmoney.com/573003.html
195,59559da82c289c31b3b8295c,125.49%,诺德主题灵活配置,4.72%,6.61%,7.34%,5.45%,92.53%,http://fund.eastmoney.com/571002.html
196,59559daa2c289c31b3b8295e,147.89%,诺德周期策略混合,6.35%,14.24%,16.29%,7.46%,134.30%,http://fund.eastmoney.com/570008.html
197,59559dad2c289c31b3b82960,40.60%,诺德优选30混合,3.61%,7.82%,11.32%,6.76%,69.19%,http://fund.eastmoney.com/570007.html
198,59559daf2c289c31b3b82963,70.57%,诺德中小盘混合,5.61%,-1.17%,4.47%,3.36%,50.39%,http://fund.eastmoney.com/570006.html
199,59559db02c289c31b3b82965,169.75%,诺德成长优势混合,3.89%,11.38%,9.35%,6.82%,141.28%,http://fund.eastmoney.com/570005.html
200,59559db22c289c31b3b82967,59.34%,诺德价值优势混合,7.63%,24.72%,22.14%,11.98%,98.43%,http://fund.eastmoney.com/570001.html
201,59559db52c289c31b3b82969,34.20%,益民核心增长混合,3.55%,-5.82%,1.67%,-1.40%,9.55%,http://fund.eastmoney.com/560006.html
202,59559db72c289c31b3b8296b,-4.38%,益民多利债券,0.41%,0.85%,-0.08%,-0.07%,-7.76%,http://fund.eastmoney.com/560005.html
203,59559db82c289c31b3b8296d,-11.73%,益民创新优势,5.06%,-5.02%,1.82%,1.00%,14.20%,http://fund.eastmoney.com/560003.html
204,59559dba2c289c31b3b82970,13.87%,益民红利成长,3.04%,-12.35%,-2.13%,-3.40%,6.75%,http://fund.eastmoney.com/560002.html
205,59559dbc2c289c31b3b82972,0%,益民货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/560001.html
206,59559dbe2c289c31b3b82974,31.98%,信诚优质纯债债券B,2.15%,1.36%,1.56%,1.46%,29.77%,http://fund.eastmoney.com/550019.html
207,59559dc02c289c31b3b82976,35.26%,信诚优质纯债债券A,2.29%,1.90%,1.90%,1.71%,32.21%,http://fund.eastmoney.com/550018.html
208,59559dc22c289c31b3b82978,32.48%,信诚添金分级债券,-0.94%,-2.18%,-3.25%,-3.35%,24.75%,http://fund.eastmoney.com/550017.html
209,59559dc52c289c31b3b8297b,61.40%,信诚添金分级债券岁岁添金,1.77%,-4.04%,-4.96%,-4.76%,50.20%,http://fund.eastmoney.com/550016.html
210,59559dc72c289c31b3b8297d,0%,信诚添金分级债券季季添金,0%,0%,0%,0%,0%,http://fund.eastmoney.com/550015.html
211,59559dc92c289c31b3b8297f,0%,信诚理财7日盈债券B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/550013.html
212,59559dcc2c289c31b3b82981,0%,信诚理财7日盈债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/550012.html
213,59559dce2c289c31b3b82984,0%,信诚货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/550011.html
214,59559dd02c289c31b3b82986,0%,信诚货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/550010.html
215,59559dd22c289c31b3b82988,61.80%,信诚中小盘混合,6.55%,-10.78%,-1.98%,-3.11%,57.71%,http://fund.eastmoney.com/550009.html
216,59559dd52c289c31b3b8298a,115.45%,信诚优胜精选混合,5.95%,13.46%,10.77%,6.81%,101.17%,http://fund.eastmoney.com/550008.html
217,59559dd62c289c31b3b8298c,38.36%,信诚经典优债债券B,0.78%,-1.02%,-2.02%,-1.94%,15.15%,http://fund.eastmoney.com/550007.html
218,59559dd82c289c31b3b8298f,43.40%,信诚经典优债债券A,0.86%,-0.59%,-1.76%,-1.84%,16.39%,http://fund.eastmoney.com/550006.html
219,59559dda2c289c31b3b82991,57.34%,信诚三得益债券B,0.77%,4.03%,2.06%,1.76%,33.90%,http://fund.eastmoney.com/550005.html
220,59559ddc2c289c31b3b82993,63.84%,信诚三得益债券A,0.86%,4.60%,2.22%,1.83%,35.89%,http://fund.eastmoney.com/550004.html
221,59559dde2c289c31b3b82995,258.08%,信诚盛世蓝筹混合,5.05%,18.84%,16.42%,8.28%,90.49%,http://fund.eastmoney.com/550003.html
222,59559de02c289c31b3b82997,275.62%,信诚精萃成长混合,6.83%,8.39%,8.98%,8.08%,83.10%,http://fund.eastmoney.com/550002.html
223,59559de22c289c31b3b8299a,294.32%,信诚四季红,6.45%,5.62%,5.63%,4.19%,73.51%,http://fund.eastmoney.com/550001.html
224,59559de42c289c31b3b8299c,0%,汇丰晋信货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/541011.html
225,59559de62c289c31b3b8299e,22.86%,汇丰晋信稳增债券C,1.27%,-1.67%,-0.33%,0.30%,11.23%,http://fund.eastmoney.com/541005.html
226,59559de92c289c31b3b829a0,72.08%,汇丰晋信恒生龙头指数A,6.12%,40.69%,22.09%,12.98%,99.51%,http://fund.eastmoney.com/540012.html
227,59559deb2c289c31b3b829a3,0%,汇丰晋信货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/540011.html
228,59559ded2c289c31b3b829a5,95.87%,汇丰晋信科技先锋,4.82%,-11.06%,0.29%,-1.50%,55.94%,http://fund.eastmoney.com/540010.html
229,59559dee2c289c31b3b829a7,19.28%,汇丰晋信消费红利,7.28%,29.07%,25.45%,11.45%,42.82%,http://fund.eastmoney.com/540009.html
230,59559def2c289c31b3b829a9,69.37%,汇丰晋信低碳先锋,5.05%,-10.96%,-1.84%,-6.73%,38.92%,http://fund.eastmoney.com/540008.html
231,59559df22c289c31b3b829ab,21.51%,汇丰晋信中小盘股票,5.73%,9.66%,6.72%,0.94%,52.21%,http://fund.eastmoney.com/540007.html
232,59559df32c289c31b3b829ad,220.24%,汇丰晋信大盘股票A,5.94%,37.61%,17.58%,10.57%,202.24%,http://fund.eastmoney.com/540006.html
233,59559df52c289c31b3b829b0,22.39%,汇丰晋信平稳增利债券A,1.31%,-1.34%,-0.17%,0.39%,12.72%,http://fund.eastmoney.com/540005.html
234,59559df72c289c31b3b829b2,119.01%,汇丰晋信2026周期,4.26%,4.97%,7.26%,3.45%,33.10%,http://fund.eastmoney.com/540004.html
235,59559df92c289c31b3b829b4,160.93%,汇丰晋信动态策略,5.19%,10.35%,9.26%,2.43%,128.62%,http://fund.eastmoney.com/540003.html
236,59559dfc2c289c31b3b829b6,404.84%,汇丰晋信龙腾混合,5.66%,23.03%,9.93%,1.20%,118.53%,http://fund.eastmoney.com/540002.html
237,59559dfe2c289c31b3b829b8,174.98%,汇丰晋信2016周期,2.03%,-0.37%,0.67%,0.93%,27.27%,http://fund.eastmoney.com/540001.html
238,59559e012c289c31b3b829bb,-17.02%,建信全球资源混合(QDII),0.25%,16.35%,0.37%,-2.31%,-29.23%,http://fund.eastmoney.com/539003.html
239,59559e032c289c31b3b829bd,-11.40%,建信新兴市场混合(QDII),-0.78%,26.75%,14.92%,2.78%,-6.64%,http://fund.eastmoney.com/539002.html
240,59559e042c289c31b3b829bf,28.50%,建信全球机遇混合(QDII),1.10%,28.76%,11.93%,3.55%,20.54%,http://fund.eastmoney.com/539001.html
241,59559e062c289c31b3b829c1,0%,建信周盈安心理财债券B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/531030.html
242,59559e082c289c31b3b829c3,0%,建信双月安心理财债券B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/531029.html
243,59559e0a2c289c31b3b829c6,0%,建信月盈安心理财债券B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/531028.html
244,59559e0c2c289c31b3b829c8,18.90%,建信纯债C,1.02%,0.85%,1.19%,0.68%,16.68%,http://fund.eastmoney.com/531021.html
245,59559e0d2c289c31b3b829ca,142.50%,建信转债增强债券C,5.71%,-0.66%,1.81%,1.17%,122.68%,http://fund.eastmoney.com/531020.html
246,59559e0f2c289c31b3b829cc,42.63%,建信双息红利债券C,1.58%,0.73%,0.19%,0.18%,--,http://fund.eastmoney.com/531017.html
247,59559e112c289c31b3b829ce,0%,建信双周理财B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/531014.html
248,59559e122c289c31b3b829d0,69.02%,建信增强债券C,1.20%,1.47%,1.68%,0.26%,40.11%,http://fund.eastmoney.com/531009.html
249,59559e142c289c31b3b829d3,28.61%,建信稳定增利债券A,1.55%,0.18%,0.49%,0.55%,--,http://fund.eastmoney.com/531008.html
250,59559e162c289c31b3b829d5,0%,建信周盈安心理财债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/530030.html
251,59559e182c289c31b3b829d7,0%,建信双月安心理财债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/530029.html
252,59559e1b2c289c31b3b829d9,0%,建信月盈安心理财债券A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/530028.html
253,59559e1d2c289c31b3b829dc,21.00%,建信纯债A,1.00%,1.17%,1.43%,0.75%,18.05%,http://fund.eastmoney.com/530021.html
254,59559e202c289c31b3b829de,147.00%,建信转债增强债券A,5.69%,-0.32%,1.98%,1.27%,124.95%,http://fund.eastmoney.com/530020.html
255,59559e212c289c31b3b829e0,108.50%,建信社会责任混合,4.67%,10.03%,7.36%,0.77%,64.56%,http://fund.eastmoney.com/530019.html
256,59559e232c289c31b3b829e2,59.67%,建信深证100增强,9.30%,17.75%,16.92%,7.78%,91.77%,http://fund.eastmoney.com/530018.html
257,59559e252c289c31b3b829e4,76.77%,建信双息红利债券A,1.61%,1.13%,0.36%,0.27%,48.60%,http://fund.eastmoney.com/530017.html
258,59559e272c289c31b3b829e7,104.78%,建信恒稳价值,4.39%,13.67%,12.11%,2.40%,62.54%,http://fund.eastmoney.com/530016.html
259,59559e2a2c289c31b3b829e9,70.64%,建信深证60联接,9.63%,31.05%,22.56%,11.30%,124.67%,http://fund.eastmoney.com/530015.html
260,59559e2b2c289c31b3b829eb,0%,建信双周理财A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/530014.html
261,59559e2d2c289c31b3b829ed,119.78%,建信积极配置混合,2.75%,-0.15%,2.54%,0.64%,108.30%,http://fund.eastmoney.com/530012.html
262,59559e2f2c289c31b3b829ef,57.68%,建信内生动力混合,5.43%,9.04%,10.76%,3.92%,64.42%,http://fund.eastmoney.com/530011.html
263,59559e312c289c31b3b829f2,64.69%,建信责任联接,5.62%,23.80%,12.90%,9.04%,84.01%,http://fund.eastmoney.com/530010.html
264,59559e332c289c31b3b829f4,74.21%,建信增强债券A,1.16%,1.89%,1.89%,0.32%,41.76%,http://fund.eastmoney.com/530009.html
265,59559e362c289c31b3b829f6,104.03%,建信稳定增利债券C,1.51%,-0.25%,0.25%,0.44%,32.05%,http://fund.eastmoney.com/530008.html
266,59559e372c289c31b3b829f8,212.53%,建信核心精选混合,5.94%,2.50%,5.20%,4.40%,60.85%,http://fund.eastmoney.com/530006.html
267,59559e3a2c289c31b3b829fa,99.29%,建信优化配置,3.55%,6.63%,4.88%,1.78%,57.10%,http://fund.eastmoney.com/530005.html
268,59559e3c2c289c31b3b829fd,306.99%,建信优选成长混合A,3.32%,1.36%,3.82%,1.19%,104.72%,http://fund.eastmoney.com/530003.html
269,59559e3e2c289c31b3b829ff,0%,建信货币,0%,0%,0%,0%,0%,http://fund.eastmoney.com/530002.html
270,59559e402c289c31b3b82a01,309.37%,建信恒久价值混合,3.73%,-5.68%,-3.01%,-2.76%,36.18%,http://fund.eastmoney.com/530001.html
271,59559e422c289c31b3b82a03,0%,长信利息收益货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519999.html
272,59559e442c289c31b3b82a05,0%,长信利息收益货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519998.html
273,59559e462c289c31b3b82a08,346.81%,长信银利精选混合,5.35%,17.33%,12.36%,4.69%,66.56%,http://fund.eastmoney.com/519997.html
274,59559e482c289c31b3b82a0a,173.97%,长信金利趋势混合,4.55%,-3.83%,-10.72%,-10.76%,67.04%,http://fund.eastmoney.com/519995.html
275,59559e4a2c289c31b3b82a0c,240.83%,长信增利动态策略混合,4.27%,7.64%,-1.76%,-0.72%,103.69%,http://fund.eastmoney.com/519993.html
276,59559e4b2c289c31b3b82a0e,125.38%,长信双利优选,6.79%,5.42%,13.18%,8.09%,45.55%,http://fund.eastmoney.com/519991.html
277,59559e4e2c289c31b3b82a10,107.26%,长信利丰债券C,2.66%,-3.14%,0.29%,0.07%,50.79%,http://fund.eastmoney.com/519989.html
278,59559e4f2c289c31b3b82a13,30.38%,长信恒利优势混合,3.39%,9.25%,7.32%,1.44%,53.75%,http://fund.eastmoney.com/519987.html
279,59559e522c289c31b3b82a15,36.02%,长信纯债壹号债券A,0.91%,0.48%,1.29%,1.01%,22.11%,http://fund.eastmoney.com/519985.html
280,59559e542c289c31b3b82a17,137.91%,长信量化先锋混合A,2.11%,-2.44%,-12.26%,-11.34%,155.55%,http://fund.eastmoney.com/519983.html
281,59559e562c289c31b3b82a19,73.13%,长信美国标普100,0.85%,16.37%,3.40%,1.98%,23.99%,http://fund.eastmoney.com/519981.html
282,59559e582c289c31b3b82a1b,137.72%,长信内需成长混合,6.88%,8.84%,21.29%,7.38%,59.30%,http://fund.eastmoney.com/519979.html
283,59559e5a2c289c31b3b82a1e,137.47%,长信可转债债券A,8.33%,0.00%,2.64%,2.62%,108.62%,http://fund.eastmoney.com/519977.html
284,59559e5d2c289c31b3b82a20,126.31%,长信可转债债券C,8.29%,-0.41%,2.43%,2.50%,103.12%,http://fund.eastmoney.com/519976.html
285,59559e5f2c289c31b3b82a22,34.40%,长信量化中小盘股票,3.38%,-5.15%,-9.01%,-9.10%,--,http://fund.eastmoney.com/519975.html
286,59559e602c289c31b3b82a24,32.28%,长信纯债一年定开债券A,1.39%,0.63%,0.72%,0.15%,25.47%,http://fund.eastmoney.com/519973.html
287,59559e632c289c31b3b82a27,30.36%,长信纯债一年定开债券C,1.34%,0.20%,0.50%,0.04%,23.92%,http://fund.eastmoney.com/519972.html
288,59559e652c289c31b3b82a29,35.16%,长信改革红利混合,2.00%,5.82%,4.18%,2.58%,--,http://fund.eastmoney.com/519971.html
289,59559e672c289c31b3b82a2b,12.90%,长信新利灵活配置混合,2.64%,7.73%,5.51%,3.67%,--,http://fund.eastmoney.com/519969.html
290,59559e692c289c31b3b82a2d,-1.24%,长信利富债券,2.89%,-3.43%,0.27%,-0.15%,--,http://fund.eastmoney.com/519967.html
291,59559e6b2c289c31b3b82a2f,21.00%,长信量化多策略股票,5.31%,1.94%,-4.65%,-6.49%,--,http://fund.eastmoney.com/519965.html
292,59559e6d2c289c31b3b82a32,14.20%,长信利盈混合A,2.88%,2.79%,1.60%,0.79%,--,http://fund.eastmoney.com/519963.html
293,59559e6f2c289c31b3b82a34,6.90%,长信利盈混合C,2.79%,2.49%,1.33%,0.66%,--,http://fund.eastmoney.com/519962.html
294,59559e712c289c31b3b82a36,-0.20%,长信利广混合A,0.71%,0.60%,-0.70%,-1.29%,--,http://fund.eastmoney.com/519961.html
295,59559e732c289c31b3b82a38,-1.30%,长信利广混合C,0.41%,-0.40%,-1.20%,-1.69%,--,http://fund.eastmoney.com/519960.html
296,59559e742c289c31b3b82a3a,-0.90%,长信多利混合,4.76%,3.01%,8.31%,4.87%,--,http://fund.eastmoney.com/519959.html
297,59559e762c289c31b3b82a3c,-8.10%,长信睿进混合A,3.84%,-5.36%,-2.34%,-3.87%,--,http://fund.eastmoney.com/519957.html
298,59559e792c289c31b3b82a3f,-10.00%,长信睿进混合C,3.81%,-6.15%,-2.70%,-3.95%,--,http://fund.eastmoney.com/519956.html
299,59559e7a2c289c31b3b82a41,7.06%,长信富民纯债一年定开债,0.98%,0.01%,0.81%,0.23%,--,http://fund.eastmoney.com/519955.html
300,59559e7c2c289c31b3b82a43,5.73%,长信富海纯债一年定开债,1.00%,-0.11%,0.88%,0.26%,--,http://fund.eastmoney.com/519953.html
301,59559e7d2c289c31b3b82a45,1.29%,长信利泰灵活配置混合,1.02%,0.49%,-1.00%,-1.97%,--,http://fund.eastmoney.com/519951.html
302,59559e7f2c289c31b3b82a47,2.10%,长信利信灵活配置混合,2.00%,--,3.44%,1.59%,--,http://fund.eastmoney.com/519949.html
303,59559e812c289c31b3b82a4a,-5.57%,长信利保债券,3.09%,-3.30%,0.33%,0.19%,--,http://fund.eastmoney.com/519947.html
304,59559e842c289c31b3b82a4c,6.24%,长信富安纯债一年定开债A,1.32%,2.06%,0.84%,0.23%,--,http://fund.eastmoney.com/519945.html
305,59559e862c289c31b3b82a4e,5.50%,长信富安纯债一年定开债C,1.27%,1.59%,0.62%,0.11%,--,http://fund.eastmoney.com/519944.html
306,59559e882c289c31b3b82a50,0.47%,长信富泰纯债一年定开债A,0.95%,--,0.76%,0.07%,--,http://fund.eastmoney.com/519943.html
307,59559e8a2c289c31b3b82a52,0.10%,长信富泰纯债一年定开债C,0.92%,--,0.56%,-0.03%,--,http://fund.eastmoney.com/519942.html
308,59559e8c2c289c31b3b82a55,1.45%,长信富全纯债一年定开债A,1.00%,0.74%,1.25%,0.25%,--,http://fund.eastmoney.com/519941.html
309,59559e8e2c289c31b3b82a57,0.89%,长信富全纯债一年定开债C,0.97%,0.29%,1.01%,0.15%,--,http://fund.eastmoney.com/519940.html
310,59559e8f2c289c31b3b82a59,8.40%,长信海外收益一年定开债,-1.62%,8.85%,-0.64%,-1.18%,--,http://fund.eastmoney.com/519939.html
311,59559e912c289c31b3b82a5b,-1.88%,长信先锐债券,1.27%,-1.93%,-1.27%,-1.81%,--,http://fund.eastmoney.com/519937.html
312,59559e922c289c31b3b82a5d,9.20%,长信创新驱动股票,6.02%,--,10.75%,6.33%,--,http://fund.eastmoney.com/519935.html
313,59559e952c289c31b3b82a60,0.32%,长信利发债券,0.35%,0.32%,-0.11%,-0.62%,--,http://fund.eastmoney.com/519933.html
314,59559e972c289c31b3b82a62,13.50%,长信港股通指数,1.34%,--,13.96%,5.09%,--,http://fund.eastmoney.com/519931.html
315,59559e992c289c31b3b82a64,-11.20%,长信电子信息行业量化混合,3.86%,--,-6.23%,-6.53%,--,http://fund.eastmoney.com/519929.html
316,59559e9a2c289c31b3b82a66,45.80%,华夏兴和混合,5.81%,-8.36%,2.89%,-2.08%,44.64%,http://fund.eastmoney.com/519918.html
317,59559e9b2c289c31b3b82a68,-7.55%,富国消费主题混合,1.11%,-27.67%,-10.83%,-10.68%,--,http://fund.eastmoney.com/519915.html
318,59559e9d2c289c31b3b82a6a,49.10%,华安安顺混合,4.34%,12.70%,4.63%,-0.67%,47.19%,http://fund.eastmoney.com/519909.html
319,59559e9f2c289c31b3b82a6d,88.30%,华夏兴华混合A,5.20%,12.89%,6.69%,-2.13%,69.18%,http://fund.eastmoney.com/519908.html
320,59559ea12c289c31b3b82a6f,0%,大成现金宝货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519899.html
321,59559ea42c289c31b3b82a71,0%,大成现金宝货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519898.html
322,59559ea62c289c31b3b82a73,0%,汇添富收益快线货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519889.html
323,59559ea82c289c31b3b82a75,0%,汇添富收益快线货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519888.html
324,59559eaa2c289c31b3b82a78,0%,国寿安保场内实时申赎货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519879.html
325,59559eac2c289c31b3b82a7a,0%,国寿安保场内实时申赎货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519878.html
326,59559eae2c289c31b3b82a7c,0%,广发现金宝场内货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519859.html
327,59559eb12c289c31b3b82a7e,0%,广发现金宝场内货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519858.html
328,59559eb32c289c31b3b82a81,0%,嘉实保证金场内申赎货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519809.html
329,59559eb52c289c31b3b82a83,0%,嘉实保证金场内申赎货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519808.html
330,59559eb72c289c31b3b82a85,0%,华夏保证金理财货币B,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519801.html
331,59559eb92c289c31b3b82a87,0%,华夏保证金理财货币A,0%,0%,0%,0%,0%,http://fund.eastmoney.com/519800.html
332,59559ebb2c289c31b3b82a89,1.78%,交银裕利纯债债券C,0.43%,--,1.53%,0.92%,--,http://fund.eastmoney.com/519787.html
333,59559ebd2c289c31b3b82a8c,2.04%,交银裕利纯债债券A,0.47%,--,1.74%,1.03%,--,http://fund.eastmoney.com/519786.html
334,59559ebe2c289c31b3b82a8e,0.60%,交银境尚收益债券C,2.03%,--,--,0.83%,--,http://fund.eastmoney.com/519785.html
335,59559ec02c289c31b3b82a90,0.80%,交银境尚收益债券A,2.09%,--,--,0.99%,--,http://fund.eastmoney.com/519784.html
336,59559ec22c289c31b3b82a92,1.76%,交银裕隆纯债债券C,1.53%,--,1.55%,0.73%,--,http://fund.eastmoney.com/519783.html
337,59559ec52c289c31b3b82a94,2.17%,交银裕隆纯债债券A,1.56%,--,1.93%,0.83%,--,http://fund.eastmoney.com/519782.html
338,59559ec72c289c31b3b82a96,6.10%,交银领先回报混合,2.12%,--,6.31%,3.71%,--,http://fund.eastmoney.com/519781.html
339,59559ec92c289c31b3b82a99,15.30%,交银沪港深价值精选混合,4.16%,--,16.46%,8.47%,--,http://fund.eastmoney.com/519779.html
340,59559ecb2c289c31b3b82a9b,-1.39%,交银经济新动力混合,2.53%,--,0.08%,-8.34%,--,http://fund.eastmoney.com/519778.html
341,59559ecd2c289c31b3b82a9d,1.20%,交银裕盈纯债债券C,1.00%,--,0.90%,0.70%,--,http://fund.eastmoney.com/519777.html
342,59559ecf2c289c31b3b82a9f,1.50%,交银裕盈纯债债券A,1.10%,--,1.10%,0.79%,--,http://fund.eastmoney.com/519776.html
343,59559ed22c289c31b3b82aa2,-0.60%,交银裕兴纯债债券C,1.43%,--,1.33%,0.51%,--,http://fund.eastmoney.com/519775.html
344,59559ed42c289c31b3b82aa4,0.30%,交银裕兴纯债债券A,1.52%,--,1.62%,0.70%,--,http://fund.eastmoney.com/519774.html
345,59559ed62c289c31b3b82aa6,-17.80%,交银数据产业灵活配置混合,-0.84%,--,-12.83%,-11.52%,--,http://fund.eastmoney.com/519773.html
346,59559ed72c289c31b3b82aa8,3.70%,交银新生活力灵活配置混合,4.64%,--,6.36%,-0.38%,--,http://fund.eastmoney.com/519772.html
347,59559eda2c289c31b3b82aaa,5.60%,交银优择回报灵活配置混合C,0.96%,5.07%,3.63%,2.13%,--,http://fund.eastmoney.com/519771.html
348,59559edc2c289c31b3b82aad,5.90%,交银优择回报灵活配置混合A,1.05%,5.27%,3.72%,2.22%,--,http://fund.eastmoney.com/519770.html
349,59559edf2c289c31b3b82aaf,5.50%,交银优选回报灵活配置混合C,0.96%,4.98%,3.53%,2.13%,--,http://fund.eastmoney.com/519769.html
350,59559ee12c289c31b3b82ab1,5.70%,交银优选回报灵活配置混合A,0.96%,5.07%,3.53%,2.13%,--,http://fund.eastmoney.com/519768.html
351,59559ee42c289c31b3b82ab3,-4.16%,交银科技创新灵活配置混合,0.64%,-10.60%,-8.37%,-10.05%,--,http://fund.eastmoney.com/519767.html
352,59559ee62c289c31b3b82ab6,--,交银荣鑫保本混合,1.30%,1.20%,0.80%,0.80%,0.80%,http://fund.eastmoney.com/519766.html
353,59559ee72c289c31b3b82ab8,5.00%,交银卓越回报灵活配置混合C,1.84%,--,4.89%,3.04%,--,http://fund.eastmoney.com/519765.html
354,59559eea2c289c31b3b82aba,7.28%,交银卓越回报灵活配置混合A,1.84%,6.32%,4.99%,3.04%,--,http://fund.eastmoney.com/519764.html
